"stay_date","lead_time","pickup","otb_rooms"
2016-05-01,151,1,2
2016-05-01,137,1,3
2016-05-01,117,1,4
2016-05-01,109,1,5
2016-05-01,108,1,6
2016-05-01,104,1,7
2016-05-01,103,5,12
2016-05-01,97,1,13
2016-05-01,89,1,14
2016-05-01,62,1,15
2016-05-01,52,3,18
2016-05-01,13,1,19
2016-05-01,5,2,21
2016-05-01,3,1,22
2016-05-01,2,1,23
2016-05-01,0,2,25
2016-05-02,226,1,1
2016-05-02,215,1,2
2016-05-02,203,1,3
2016-05-02,201,1,4
2016-05-02,199,26,30
2016-05-02,152,2,32
2016-05-02,136,1,33
2016-05-02,118,1,34
2016-05-02,117,1,35
2016-05-02,110,1,36
2016-05-02,109,2,38
2016-05-02,108,2,40
2016-05-02,103,2,42
2016-05-02,98,2,44
2016-05-02,97,1,45
2016-05-02,90,1,46
2016-05-02,75,2,48
2016-05-02,35,7,55
2016-05-02,33,1,56
2016-05-02,29,1,57
2016-05-02,24,1,58
2016-05-02,17,3,61
2016-05-02,15,1,62
2016-05-02,13,1,63
2016-05-02,11,1,64
2016-05-02,9,1,65
2016-05-02,6,1,66
2016-05-02,4,1,67
2016-05-02,3,2,69
2016-05-02,1,1,70
2016-05-02,0,8,78
2016-05-03,288,2,2
2016-05-03,188,2,4
2016-05-03,112,1,5
2016-05-03,99,1,6
2016-05-03,81,1,7
2016-05-03,76,1,8
2016-05-03,73,1,9
2016-05-03,29,1,10
2016-05-03,10,3,13
2016-05-03,5,2,15
2016-05-03,2,1,16
2016-05-03,1,2,18
2016-05-03,0,9,27
2016-05-04,212,1,1
2016-05-04,188,1,2
2016-05-04,147,1,3
2016-05-04,121,1,4
2016-05-04,104,1,5
2016-05-04,98,2,7
2016-05-04,92,1,8
2016-05-04,91,1,9
2016-05-04,78,1,10
2016-05-04,74,1,11
2016-05-04,72,1,12
2016-05-04,38,2,14
2016-05-04,25,1,15
2016-05-04,12,3,18
2016-05-04,8,1,19
2016-05-04,7,2,21
2016-05-04,6,1,22
2016-05-04,5,1,23
2016-05-04,3,1,24
2016-05-04,2,4,28
2016-05-04,1,6,34
2016-05-04,0,4,38
2016-05-05,253,2,2
2016-05-05,209,3,5
2016-05-05,189,1,6
2016-05-05,164,3,9
2016-05-05,163,2,11
2016-05-05,159,4,15
2016-05-05,153,1,16
2016-05-05,147,1,17
2016-05-05,117,1,18
2016-05-05,115,1,19
2016-05-05,113,2,21
2016-05-05,108,2,23
2016-05-05,107,9,32
2016-05-05,105,1,33
2016-05-05,93,2,35
2016-05-05,89,1,36
2016-05-05,57,1,37
2016-05-05,56,5,42
2016-05-05,28,1,43
2016-05-05,17,1,44
2016-05-05,3,1,45
2016-05-05,1,2,47
2016-05-05,0,1,48
2016-05-06,354,1,1
2016-05-06,260,1,2
2016-05-06,252,1,3
2016-05-06,179,1,4
2016-05-06,146,3,7
2016-05-06,140,1,8
2016-05-06,112,2,10
2016-05-06,109,1,11
2016-05-06,105,1,12
2016-05-06,102,2,14
2016-05-06,67,1,15
2016-05-06,38,3,18
2016-05-06,32,2,20
2016-05-06,29,1,21
2016-05-06,27,2,23
2016-05-06,9,1,24
2016-05-06,4,1,25
2016-05-06,3,1,26
2016-05-06,1,1,27
2016-05-06,0,3,30
2016-05-07,262,1,1
2016-05-07,236,1,2
2016-05-07,232,2,4
2016-05-07,121,1,5
2016-05-07,113,3,8
2016-05-07,110,1,9
2016-05-07,82,1,10
2016-05-07,78,1,11
2016-05-07,66,1,12
2016-05-07,53,1,13
2016-05-07,44,1,14
2016-05-07,40,1,15
2016-05-07,37,1,16
2016-05-07,36,1,17
2016-05-07,32,1,18
2016-05-07,26,2,20
2016-05-07,24,14,34
2016-05-07,23,1,35
2016-05-07,21,1,36
2016-05-07,19,1,37
2016-05-07,15,2,39
2016-05-07,12,1,40
2016-05-07,4,6,46
2016-05-07,3,1,47
2016-05-07,2,1,48
2016-05-07,0,2,50
2016-05-08,256,1,1
2016-05-08,212,1,2
2016-05-08,207,1,3
2016-05-08,176,1,4
2016-05-08,142,1,5
2016-05-08,110,3,8
2016-05-08,102,1,9
2016-05-08,92,2,11
2016-05-08,82,1,12
2016-05-08,81,1,13
2016-05-08,59,4,17
2016-05-08,58,4,21
2016-05-08,48,1,22
2016-05-08,46,1,23
2016-05-08,45,2,25
2016-05-08,40,1,26
2016-05-08,39,2,28
2016-05-08,38,1,29
2016-05-08,37,1,30
2016-05-08,31,2,32
2016-05-08,30,2,34
2016-05-08,18,3,37
2016-05-08,16,1,38
2016-05-08,13,1,39
2016-05-08,8,1,40
2016-05-08,6,1,41
2016-05-08,5,2,43
2016-05-08,4,1,44
2016-05-08,3,1,45
2016-05-09,235,2,2
2016-05-09,202,1,3
2016-05-09,186,1,4
2016-05-09,145,1,5
2016-05-09,123,1,6
2016-05-09,117,1,7
2016-05-09,115,2,9
2016-05-09,91,1,10
2016-05-09,87,3,13
2016-05-09,59,1,14
2016-05-09,54,1,15
2016-05-09,46,1,16
2016-05-09,40,2,18
2016-05-09,22,2,20
2016-05-09,21,3,23
2016-05-09,17,1,24
2016-05-09,10,1,25
2016-05-09,7,1,26
2016-05-09,6,1,27
2016-05-09,5,1,28
2016-05-09,4,1,29
2016-05-09,1,1,30
2016-05-09,0,6,36
2016-05-10,203,6,6
2016-05-10,175,2,8
2016-05-10,106,1,9
2016-05-10,97,1,10
2016-05-10,90,2,12
2016-05-10,77,1,13
2016-05-10,75,1,14
2016-05-10,39,2,16
2016-05-10,31,1,17
2016-05-10,29,1,18
2016-05-10,28,1,19
2016-05-10,26,1,20
2016-05-10,21,2,22
2016-05-10,8,1,23
2016-05-10,2,1,24
2016-05-10,1,7,31
2016-05-10,0,3,34
2016-05-11,188,1,1
2016-05-11,120,1,2
2016-05-11,119,1,3
2016-05-11,113,1,4
2016-05-11,99,1,5
2016-05-11,72,1,6
2016-05-11,48,8,14
2016-05-11,43,1,15
2016-05-11,41,1,16
2016-05-11,14,1,17
2016-05-11,10,1,18
2016-05-11,9,1,19
2016-05-11,7,2,21
2016-05-11,6,1,22
2016-05-11,5,5,27
2016-05-11,2,1,28
2016-05-11,1,5,33
2016-05-11,0,1,34
2016-05-12,468,17,17
2016-05-12,236,47,64
2016-05-12,213,2,66
2016-05-12,204,1,67
2016-05-12,189,2,69
2016-05-12,119,2,71
2016-05-12,114,5,76
2016-05-12,84,1,77
2016-05-12,76,1,78
2016-05-12,72,1,79
2016-05-12,52,2,81
2016-05-12,17,1,82
2016-05-12,9,3,85
2016-05-12,1,2,87
2016-05-13,237,2,2
2016-05-13,195,2,4
2016-05-13,123,1,5
2016-05-13,116,2,7
2016-05-13,115,1,8
2016-05-13,105,1,9
2016-05-13,81,1,10
2016-05-13,79,1,11
2016-05-13,61,1,12
2016-05-13,44,1,13
2016-05-13,30,1,14
2016-05-13,17,1,15
2016-05-13,3,1,16
2016-05-13,0,3,19
2016-05-14,211,29,29
2016-05-14,206,1,30
2016-05-14,173,3,33
2016-05-14,140,2,35
2016-05-14,129,1,36
2016-05-14,128,2,38
2016-05-14,119,1,39
2016-05-14,108,1,40
2016-05-14,101,1,41
2016-05-14,96,1,42
2016-05-14,74,1,43
2016-05-14,35,1,44
2016-05-14,6,1,45
2016-05-14,4,2,47
2016-05-14,3,1,48
2016-05-14,2,1,49
2016-05-14,1,3,52
2016-05-14,0,2,54
2016-05-15,239,1,1
2016-05-15,208,1,2
2016-05-15,205,1,3
2016-05-15,141,1,4
2016-05-15,123,1,5
2016-05-15,117,4,9
2016-05-15,111,1,10
2016-05-15,99,2,12
2016-05-15,83,1,13
2016-05-15,60,1,14
2016-05-15,33,2,16
2016-05-15,25,2,18
2016-05-15,11,5,23
2016-05-15,9,23,46
2016-05-15,7,1,47
2016-05-15,6,1,48
2016-05-15,3,1,49
2016-05-15,2,2,51
2016-05-15,0,3,54
2016-05-16,265,2,2
2016-05-16,215,1,3
2016-05-16,213,30,33
2016-05-16,201,7,40
2016-05-16,196,1,41
2016-05-16,193,1,42
2016-05-16,189,3,45
2016-05-16,138,2,47
2016-05-16,132,1,48
2016-05-16,124,1,49
2016-05-16,73,1,50
2016-05-16,61,1,51
2016-05-16,47,1,52
2016-05-16,41,1,53
2016-05-16,36,1,54
2016-05-16,25,1,55
2016-05-16,21,1,56
2016-05-16,19,3,59
2016-05-16,12,2,61
2016-05-16,11,2,63
2016-05-16,7,1,64
2016-05-16,6,1,65
2016-05-16,4,1,66
2016-05-16,3,6,72
2016-05-16,1,1,73
2016-05-16,0,6,79
2016-05-17,253,1,1
2016-05-17,239,1,2
2016-05-17,224,2,4
2016-05-17,217,1,5
2016-05-17,165,1,6
2016-05-17,160,1,7
2016-05-17,154,2,9
2016-05-17,143,2,11
2016-05-17,139,1,12
2016-05-17,133,1,13
2016-05-17,132,2,15
2016-05-17,126,1,16
2016-05-17,125,1,17
2016-05-17,122,1,18
2016-05-17,112,1,19
2016-05-17,104,1,20
2016-05-17,101,3,23
2016-05-17,92,1,24
2016-05-17,81,1,25
2016-05-17,55,1,26
2016-05-17,40,9,35
2016-05-17,38,1,36
2016-05-17,34,1,37
2016-05-17,29,1,38
2016-05-17,22,1,39
2016-05-17,21,1,40
2016-05-17,14,1,41
2016-05-17,6,1,42
2016-05-17,1,3,45
2016-05-17,0,1,46
2016-05-18,191,1,1
2016-05-18,144,1,2
2016-05-18,133,1,3
2016-05-18,132,1,4
2016-05-18,124,1,5
2016-05-18,119,1,6
2016-05-18,116,2,8
2016-05-18,113,1,9
2016-05-18,106,1,10
2016-05-18,93,1,11
2016-05-18,90,1,12
2016-05-18,89,1,13
2016-05-18,86,1,14
2016-05-18,84,1,15
2016-05-18,83,1,16
2016-05-18,77,1,17
2016-05-18,76,1,18
2016-05-18,71,1,19
2016-05-18,68,1,20
2016-05-18,66,1,21
2016-05-18,44,1,22
2016-05-18,37,1,23
2016-05-18,36,1,24
2016-05-18,32,1,25
2016-05-18,18,1,26
2016-05-18,13,1,27
2016-05-18,12,2,29
2016-05-18,8,1,30
2016-05-18,6,1,31
2016-05-18,5,1,32
2016-05-18,4,1,33
2016-05-18,2,2,35
2016-05-18,1,2,37
2016-05-19,304,2,2
2016-05-19,274,1,3
2016-05-19,237,1,4
2016-05-19,173,2,6
2016-05-19,127,1,7
2016-05-19,121,5,12
2016-05-19,118,1,13
2016-05-19,114,1,14
2016-05-19,112,1,15
2016-05-19,106,1,16
2016-05-19,87,2,18
2016-05-19,80,3,21
2016-05-19,73,1,22
2016-05-19,70,8,30
2016-05-19,64,2,32
2016-05-19,28,1,33
2016-05-19,23,3,36
2016-05-19,20,1,37
2016-05-19,17,1,38
2016-05-19,16,1,39
2016-05-19,11,1,40
2016-05-19,7,1,41
2016-05-19,6,2,43
2016-05-19,5,1,44
2016-05-19,3,7,51
2016-05-19,2,2,53
2016-05-19,1,1,54
2016-05-19,0,7,61
2016-05-20,217,1,1
2016-05-20,193,1,2
2016-05-20,178,1,3
2016-05-20,133,1,4
2016-05-20,114,1,5
2016-05-20,76,2,7
2016-05-20,68,1,8
2016-05-20,65,1,9
2016-05-20,48,1,10
2016-05-20,46,1,11
2016-05-20,44,1,12
2016-05-20,31,1,13
2016-05-20,29,1,14
2016-05-20,18,1,15
2016-05-20,4,3,18
2016-05-20,3,3,21
2016-05-20,1,2,23
2016-05-21,248,1,1
2016-05-21,236,1,2
2016-05-21,220,1,3
2016-05-21,212,1,4
2016-05-21,210,1,5
2016-05-21,192,1,6
2016-05-21,147,1,7
2016-05-21,136,1,8
2016-05-21,129,2,10
2016-05-21,128,1,11
2016-05-21,126,2,13
2016-05-21,124,1,14
2016-05-21,117,1,15
2016-05-21,101,1,16
2016-05-21,95,1,17
2016-05-21,94,2,19
2016-05-21,87,1,20
2016-05-21,79,1,21
2016-05-21,68,1,22
2016-05-21,47,2,24
2016-05-21,45,1,25
2016-05-21,5,4,29
2016-05-21,2,2,31
2016-05-22,307,1,1
2016-05-22,257,1,2
2016-05-22,221,1,3
2016-05-22,176,1,4
2016-05-22,165,1,5
2016-05-22,129,2,7
2016-05-22,125,3,10
2016-05-22,122,1,11
2016-05-22,120,2,13
2016-05-22,109,1,14
2016-05-22,97,3,17
2016-05-22,94,1,18
2016-05-22,90,1,19
2016-05-22,86,1,20
2016-05-22,72,1,21
2016-05-22,62,1,22
2016-05-22,53,1,23
2016-05-22,52,1,24
2016-05-22,48,1,25
2016-05-22,24,1,26
2016-05-22,17,1,27
2016-05-22,16,1,28
2016-05-22,14,1,29
2016-05-22,3,1,30
2016-05-22,2,1,31
2016-05-22,1,1,32
2016-05-22,0,3,35
2016-05-23,257,1,1
2016-05-23,250,1,2
2016-05-23,233,1,3
2016-05-23,222,1,4
2016-05-23,206,1,5
2016-05-23,191,1,6
2016-05-23,139,1,7
2016-05-23,129,1,8
2016-05-23,126,2,10
2016-05-23,123,1,11
2016-05-23,102,1,12
2016-05-23,74,1,13
2016-05-23,64,1,14
2016-05-23,40,1,15
2016-05-23,36,2,17
2016-05-23,24,1,18
2016-05-23,17,1,19
2016-05-23,6,3,22
2016-05-23,5,1,23
2016-05-23,3,1,24
2016-05-23,2,3,27
2016-05-23,0,2,29
2016-05-24,227,2,2
2016-05-24,223,22,24
2016-05-24,222,1,25
2016-05-24,213,1,26
2016-05-24,148,1,27
2016-05-24,141,1,28
2016-05-24,131,1,29
2016-05-24,127,2,31
2016-05-24,97,1,32
2016-05-24,95,1,33
2016-05-24,88,1,34
2016-05-24,83,1,35
2016-05-24,69,1,36
2016-05-24,27,2,38
2016-05-24,18,1,39
2016-05-25,257,1,1
2016-05-25,224,11,12
2016-05-25,197,1,13
2016-05-25,193,1,14
2016-05-25,142,1,15
2016-05-25,141,2,17
2016-05-25,132,2,19
2016-05-25,131,1,20
2016-05-25,128,1,21
2016-05-25,127,1,22
2016-05-25,126,1,23
2016-05-25,113,1,24
2016-05-25,104,1,25
2016-05-25,100,2,27
2016-05-25,71,1,28
2016-05-25,69,1,29
2016-05-25,64,2,31
2016-05-25,49,2,33
2016-05-25,39,1,34
2016-05-25,25,1,35
2016-05-25,24,1,36
2016-05-25,13,1,37
2016-05-25,0,1,38
2016-05-26,311,1,1
2016-05-26,264,2,3
2016-05-26,238,1,4
2016-05-26,225,37,41
2016-05-26,183,1,42
2016-05-26,152,1,43
2016-05-26,141,1,44
2016-05-26,136,2,46
2016-05-26,133,3,49
2016-05-26,132,2,51
2016-05-26,100,1,52
2016-05-26,57,1,53
2016-05-26,39,1,54
2016-05-26,10,1,55
2016-05-26,9,1,56
2016-05-26,3,1,57
2016-05-26,1,2,59
2016-05-26,0,1,60
2016-05-27,312,2,2
2016-05-27,226,1,3
2016-05-27,204,3,6
2016-05-27,149,1,7
2016-05-27,142,2,9
2016-05-27,102,1,10
2016-05-27,101,1,11
2016-05-27,44,1,12
2016-05-27,29,1,13
2016-05-27,9,1,14
2016-05-27,7,2,16
2016-05-28,225,18,18
2016-05-28,213,1,19
2016-05-28,210,1,20
2016-05-28,165,1,21
2016-05-28,143,1,22
2016-05-28,124,1,23
2016-05-28,102,1,24
2016-05-28,74,1,25
2016-05-28,39,1,26
2016-05-28,5,1,27
2016-05-28,4,1,28
2016-05-28,3,1,29
2016-05-28,0,2,31
2016-05-29,314,1,1
2016-05-29,177,2,3
2016-05-29,174,1,4
2016-05-29,172,1,5
2016-05-29,163,1,6
2016-05-29,137,1,7
2016-05-29,136,1,8
2016-05-29,135,1,9
2016-05-29,132,3,12
2016-05-29,125,1,13
2016-05-29,117,1,14
2016-05-29,115,1,15
2016-05-29,75,1,16
2016-05-29,59,1,17
2016-05-29,28,1,18
2016-05-29,7,1,19
2016-05-29,6,2,21
2016-05-29,4,2,23
2016-05-29,3,1,24
2016-05-29,0,4,28
2016-05-30,258,1,1
2016-05-30,229,1,2
2016-05-30,215,3,5
2016-05-30,213,1,6
2016-05-30,156,2,8
2016-05-30,137,2,10
2016-05-30,136,1,11
2016-05-30,133,1,12
2016-05-30,126,1,13
2016-05-30,117,2,15
2016-05-30,116,1,16
2016-05-30,111,1,17
2016-05-30,105,1,18
2016-05-30,104,1,19
2016-05-30,101,1,20
2016-05-30,98,1,21
2016-05-30,97,1,22
2016-05-30,88,1,23
2016-05-30,79,1,24
2016-05-30,76,1,25
2016-05-30,69,1,26
2016-05-30,68,1,27
2016-05-30,65,1,28
2016-05-30,63,2,30
2016-05-30,46,1,31
2016-05-30,45,2,33
2016-05-30,42,2,35
2016-05-30,40,1,36
2016-05-30,36,1,37
2016-05-30,30,1,38
2016-05-30,25,1,39
2016-05-30,21,2,41
2016-05-30,11,1,42
2016-05-30,10,2,44
2016-05-30,7,2,46
2016-05-30,6,1,47
2016-05-30,5,2,49
2016-05-30,4,1,50
2016-05-30,3,1,51
2016-05-30,2,1,52
2016-05-30,1,2,54
2016-05-30,0,10,64
2016-05-31,290,1,1
2016-05-31,266,1,2
2016-05-31,241,1,3
2016-05-31,235,2,5
2016-05-31,232,1,6
2016-05-31,206,2,8
2016-05-31,178,1,9
2016-05-31,146,3,12
2016-05-31,141,4,16
2016-05-31,139,1,17
2016-05-31,138,1,18
2016-05-31,137,1,19
2016-05-31,134,1,20
2016-05-31,131,1,21
2016-05-31,123,1,22
2016-05-31,118,2,24
2016-05-31,105,1,25
2016-05-31,73,1,26
2016-05-31,71,1,27
2016-05-31,57,1,28
2016-05-31,41,1,29
2016-05-31,35,1,30
2016-05-31,26,1,31
2016-05-31,13,1,32
2016-05-31,8,1,33
2016-05-31,7,1,34
2016-05-31,6,1,35
2016-05-31,4,3,38
2016-05-31,2,1,39
2016-05-31,1,3,42
2016-05-31,0,5,47
2016-06-01,252,1,1
2016-06-01,235,1,2
2016-06-01,217,1,3
2016-06-01,216,1,4
2016-06-01,208,1,5
2016-06-01,197,3,8
2016-06-01,189,1,9
2016-06-01,179,3,12
2016-06-01,147,1,13
2016-06-01,146,2,15
2016-06-01,137,1,16
2016-06-01,134,3,19
2016-06-01,132,1,20
2016-06-01,131,1,21
2016-06-01,128,1,22
2016-06-01,125,2,24
2016-06-01,124,1,25
2016-06-01,119,1,26
2016-06-01,112,1,27
2016-06-01,107,5,32
2016-06-01,100,1,33
2016-06-01,99,1,34
2016-06-01,97,1,35
2016-06-01,14,1,36
2016-06-01,7,2,38
2016-06-01,5,1,39
2016-06-01,2,4,43
2016-06-01,1,1,44
2016-06-01,0,1,45
2016-06-02,240,1,1
2016-06-02,237,1,2
2016-06-02,210,1,3
2016-06-02,195,1,4
2016-06-02,187,1,5
2016-06-02,176,1,6
2016-06-02,143,3,9
2016-06-02,140,1,10
2016-06-02,135,1,11
2016-06-02,133,2,13
2016-06-02,125,1,14
2016-06-02,113,1,15
2016-06-02,111,2,17
2016-06-02,108,1,18
2016-06-02,105,3,21
2016-06-02,104,2,23
2016-06-02,93,1,24
2016-06-02,88,1,25
2016-06-02,86,3,28
2016-06-02,83,3,31
2016-06-02,62,5,36
2016-06-02,45,1,37
2016-06-02,37,1,38
2016-06-02,34,2,40
2016-06-02,21,2,42
2016-06-02,8,1,43
2016-06-02,3,1,44
2016-06-02,2,1,45
2016-06-02,1,2,47
2016-06-02,0,2,49
2016-06-03,319,2,2
2016-06-03,294,1,3
2016-06-03,270,2,5
2016-06-03,227,1,6
2016-06-03,219,1,7
2016-06-03,216,1,8
2016-06-03,174,2,10
2016-06-03,170,1,11
2016-06-03,160,1,12
2016-06-03,142,1,13
2016-06-03,137,1,14
2016-06-03,134,1,15
2016-06-03,130,1,16
2016-06-03,129,1,17
2016-06-03,128,1,18
2016-06-03,122,1,19
2016-06-03,119,1,20
2016-06-03,108,1,21
2016-06-03,107,1,22
2016-06-03,46,1,23
2016-06-03,38,2,25
2016-06-03,30,1,26
2016-06-03,19,2,28
2016-06-03,17,1,29
2016-06-03,16,1,30
2016-06-03,0,2,32
2016-06-04,252,1,1
2016-06-04,250,1,2
2016-06-04,242,1,3
2016-06-04,185,1,4
2016-06-04,150,3,7
2016-06-04,149,1,8
2016-06-04,143,2,10
2016-06-04,142,2,12
2016-06-04,134,1,13
2016-06-04,131,1,14
2016-06-04,123,1,15
2016-06-04,122,2,17
2016-06-04,42,1,18
2016-06-04,38,1,19
2016-06-04,36,1,20
2016-06-04,29,1,21
2016-06-04,23,1,22
2016-06-04,21,1,23
2016-06-04,16,2,25
2016-06-04,8,1,26
2016-06-04,4,1,27
2016-06-04,2,1,28
2016-06-04,0,2,30
2016-06-05,193,1,1
2016-06-05,159,2,3
2016-06-05,150,1,4
2016-06-05,143,1,5
2016-06-05,142,1,6
2016-06-05,139,5,11
2016-06-05,130,1,12
2016-06-05,129,2,14
2016-06-05,123,1,15
2016-06-05,108,4,19
2016-06-05,107,1,20
2016-06-05,94,1,21
2016-06-05,86,1,22
2016-06-05,80,1,23
2016-06-05,41,1,24
2016-06-05,21,1,25
2016-06-05,12,1,26
2016-06-05,9,1,27
2016-06-05,2,1,28
2016-06-06,366,1,1
2016-06-06,322,2,3
2016-06-06,282,1,4
2016-06-06,251,1,5
2016-06-06,186,1,6
2016-06-06,150,1,7
2016-06-06,147,1,8
2016-06-06,143,1,9
2016-06-06,140,1,10
2016-06-06,133,2,12
2016-06-06,132,2,14
2016-06-06,129,1,15
2016-06-06,124,3,18
2016-06-06,117,1,19
2016-06-06,109,1,20
2016-06-06,108,2,22
2016-06-06,103,1,23
2016-06-06,96,1,24
2016-06-06,94,2,26
2016-06-06,71,1,27
2016-06-06,38,1,28
2016-06-06,27,1,29
2016-06-06,26,1,30
2016-06-06,15,2,32
2016-06-06,10,1,33
2016-06-06,8,1,34
2016-06-06,6,1,35
2016-06-06,0,3,38
2016-06-07,323,1,1
2016-06-07,239,1,2
2016-06-07,229,1,3
2016-06-07,216,1,4
2016-06-07,215,1,5
2016-06-07,171,1,6
2016-06-07,132,1,7
2016-06-07,125,2,9
2016-06-07,113,1,10
2016-06-07,110,1,11
2016-06-07,90,2,13
2016-06-07,53,1,14
2016-06-07,44,2,16
2016-06-07,42,1,17
2016-06-07,35,1,18
2016-06-07,24,1,19
2016-06-07,11,1,20
2016-06-07,4,1,21
2016-06-07,0,1,22
2016-06-08,291,1,1
2016-06-08,253,1,2
2016-06-08,155,1,3
2016-06-08,126,1,4
2016-06-08,118,2,6
2016-06-08,112,1,7
2016-06-08,107,1,8
2016-06-08,96,2,10
2016-06-08,59,2,12
2016-06-08,15,1,13
2016-06-08,14,1,14
2016-06-08,13,1,15
2016-06-08,12,1,16
2016-06-08,8,1,17
2016-06-08,6,1,18
2016-06-08,2,1,19
2016-06-09,245,1,1
2016-06-09,231,1,2
2016-06-09,174,1,3
2016-06-09,155,2,5
2016-06-09,141,2,7
2016-06-09,140,1,8
2016-06-09,139,1,9
2016-06-09,136,3,12
2016-06-09,134,1,13
2016-06-09,120,1,14
2016-06-09,114,1,15
2016-06-09,98,1,16
2016-06-09,93,1,17
2016-06-09,90,6,23
2016-06-09,36,1,24
2016-06-09,27,1,25
2016-06-09,14,1,26
2016-06-09,12,1,27
2016-06-09,5,1,28
2016-06-09,2,1,29
2016-06-09,1,3,32
2016-06-10,269,1,1
2016-06-10,266,1,2
2016-06-10,255,1,3
2016-06-10,177,2,5
2016-06-10,166,2,7
2016-06-10,155,3,10
2016-06-10,151,1,11
2016-06-10,127,1,12
2016-06-10,125,1,13
2016-06-10,116,1,14
2016-06-10,94,3,17
2016-06-10,93,1,18
2016-06-10,59,1,19
2016-06-10,15,1,20
2016-06-10,14,1,21
2016-06-10,11,3,24
2016-06-10,10,1,25
2016-06-10,9,1,26
2016-06-10,4,1,27
2016-06-10,3,1,28
2016-06-10,1,1,29
2016-06-10,0,1,30
2016-06-11,297,5,5
2016-06-11,249,1,6
2016-06-11,241,2,8
2016-06-11,220,2,10
2016-06-11,215,1,11
2016-06-11,192,1,12
2016-06-11,182,1,13
2016-06-11,179,2,15
2016-06-11,177,5,20
2016-06-11,168,5,25
2016-06-11,164,1,26
2016-06-11,157,1,27
2016-06-11,156,1,28
2016-06-11,154,1,29
2016-06-11,152,2,31
2016-06-11,145,1,32
2016-06-11,108,1,33
2016-06-11,103,1,34
2016-06-11,66,1,35
2016-06-11,17,2,37
2016-06-11,5,1,38
2016-06-11,1,1,39
2016-06-11,0,1,40
2016-06-12,328,1,1
2016-06-12,258,1,2
2016-06-12,194,1,3
2016-06-12,191,1,4
2016-06-12,177,1,5
2016-06-12,164,1,6
2016-06-12,158,3,9
2016-06-12,157,1,10
2016-06-12,142,1,11
2016-06-12,136,1,12
2016-06-12,130,1,13
2016-06-12,115,1,14
2016-06-12,114,1,15
2016-06-12,104,2,17
2016-06-12,103,1,18
2016-06-12,96,4,22
2016-06-12,73,1,23
2016-06-12,63,1,24
2016-06-12,62,1,25
2016-06-12,57,1,26
2016-06-12,52,1,27
2016-06-12,42,1,28
2016-06-12,36,1,29
2016-06-12,27,1,30
2016-06-12,26,1,31
2016-06-12,24,1,32
2016-06-12,20,1,33
2016-06-12,19,2,35
2016-06-12,11,1,36
2016-06-12,7,1,37
2016-06-12,5,1,38
2016-06-12,3,1,39
2016-06-12,0,2,41
2016-06-13,266,1,1
2016-06-13,259,1,2
2016-06-13,223,4,6
2016-06-13,222,2,8
2016-06-13,221,2,10
2016-06-13,217,2,12
2016-06-13,209,1,13
2016-06-13,160,1,14
2016-06-13,159,2,16
2016-06-13,158,1,17
2016-06-13,152,1,18
2016-06-13,146,1,19
2016-06-13,145,1,20
2016-06-13,131,1,21
2016-06-13,117,2,23
2016-06-13,116,2,25
2016-06-13,76,1,26
2016-06-13,74,1,27
2016-06-13,61,1,28
2016-06-13,56,2,30
2016-06-13,11,1,31
2016-06-13,7,1,32
2016-06-13,5,1,33
2016-06-13,2,1,34
2016-06-13,0,5,39
2016-06-14,225,1,1
2016-06-14,213,1,2
2016-06-14,194,1,3
2016-06-14,170,1,4
2016-06-14,162,1,5
2016-06-14,160,2,7
2016-06-14,153,1,8
2016-06-14,152,1,9
2016-06-14,151,1,10
2016-06-14,147,1,11
2016-06-14,54,1,12
2016-06-14,51,1,13
2016-06-14,41,1,14
2016-06-14,8,1,15
2016-06-14,6,1,16
2016-06-14,2,1,17
2016-06-14,1,2,19
2016-06-15,268,2,2
2016-06-15,265,1,3
2016-06-15,250,1,4
2016-06-15,246,1,5
2016-06-15,231,2,7
2016-06-15,223,1,8
2016-06-15,208,1,9
2016-06-15,162,2,11
2016-06-15,161,3,14
2016-06-15,154,2,16
2016-06-15,107,1,17
2016-06-15,73,1,18
2016-06-15,69,1,19
2016-06-15,67,1,20
2016-06-15,65,1,21
2016-06-15,43,2,23
2016-06-15,36,1,24
2016-06-15,30,1,25
2016-06-15,8,1,26
2016-06-15,7,1,27
2016-06-15,1,2,29
2016-06-15,0,4,33
2016-06-16,332,1,1
2016-06-16,247,2,3
2016-06-16,234,1,4
2016-06-16,168,1,5
2016-06-16,164,1,6
2016-06-16,163,1,7
2016-06-16,162,1,8
2016-06-16,160,2,10
2016-06-16,107,1,11
2016-06-16,105,2,13
2016-06-16,100,1,14
2016-06-16,99,1,15
2016-06-16,98,1,16
2016-06-16,97,1,17
2016-06-16,96,1,18
2016-06-16,70,1,19
2016-06-16,60,1,20
2016-06-16,47,1,21
2016-06-16,16,1,22
2016-06-16,9,1,23
2016-06-16,0,4,27
2016-06-17,300,1,1
2016-06-17,273,2,3
2016-06-17,248,1,4
2016-06-17,246,1,5
2016-06-17,228,1,6
2016-06-17,221,1,7
2016-06-17,202,1,8
2016-06-17,190,1,9
2016-06-17,181,1,10
2016-06-17,170,1,11
2016-06-17,164,1,12
2016-06-17,161,2,14
2016-06-17,155,1,15
2016-06-17,116,1,16
2016-06-17,98,1,17
2016-06-17,92,1,18
2016-06-17,72,1,19
2016-06-17,71,1,20
2016-06-17,68,1,21
